address,universal_access,elevators,heating_type,lat,lng,type
"3425 Avenue emile-Duploye , Montreal",NON,0,,-73.565381,45.527859,Building
"12550 Avenue Alexis-Carrel , Montreal",NON,0,electricite,-73.588528,45.644351,Building
"2355 Rue Mullins , Montreal",NON,0,electricite,-73.564461,45.478775,Building
"821 Avenue Ogilvy , Montreal",NON,0,electricite,-73.627036,45.526602,Building
"6110 Rue de Marseille , Montreal",NON,0,electricite,-73.539544,45.575986,Building
"7470 Rue De Normanville , Montreal",2,0,electricite,-73.616114,45.546092,Building
"550 Rue Vinet , Montreal",NON,0,electricite,-73.575754,45.484006,Building
"5005 Rue Du Quesne , Montreal",NON,0,electricite,-73.549493,45.578784,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.532394,45.567181,Building
"4799 Boulevard Gouin O, Montreal",NON,0,,-73.713029,45.537134,Building
"7455 Boulevard Gouin O, Montreal",NON,0,,-73.734511,45.525292,Building
"2574 Rue Fleury E, Montreal",1,0,electricite,-73.646225,45.576559,Building
"10 Rue Chabanel O, Montreal",NON,0,electricite,-73.650888,45.544143,Building
"10827 Rue Lajeunesse , Montreal",NON,0,electricite,-73.670377,45.55608,Building
"1945 Rue Fleury E, Montreal",NON,0,electricite,-73.653032,45.569476,Building
"10905 Rue Berri , Montreal",1,0,electricite,-73.673045,45.555935,Building
"12137 Avenue du Bois-de-Boulogne , Montreal",NON,0,electricite,-73.697895,45.544186,Building
"6396 Rue Cabrini , Montreal",NON,0,electricite,-73.562445,45.581597,Building
"10555 Rue Lajeunesse , Montreal",NON,0,,-73.665534,45.554995,Building
"2350 Rue Sauve E, Montreal",NON,0,electricite,-73.642719,45.571327,Building
"2244 Rue Sauve E, Montreal",NON,0,,-73.643013,45.570317,Building
"1535 Boulevard Gouin E, Montreal",NON,0,,-73.663565,45.565008,Building
"12225 Rue Cousineau , Montreal",NON,0,electricite,-73.722576,45.527489,Building
"95 Boulevard Gouin O, Montreal",NON,0,,-73.677265,45.5507,Building
"12377 Rue Notre-Dame-des-Anges , Montreal",NON,0,electricite,-73.717178,45.535881,Building
"1655 Rue Dudemaine , Montreal",NON,0,electricite,-73.688458,45.539107,Building
"6333 Rue Saint-Jacques , Montreal",NON,0,,-73.619955,45.463144,Building
"1655 Avenue Papineau , Montreal",NON,0,,-73.554858,45.524067,Building
"969 Rue de Louvain E, Montreal",1,0,,-73.648575,45.555428,Building
"75 Rue Ontario E, Montreal",NON,0,electricite,-73.566941,45.51223,Building
"137 Boulevard de Maisonneuve E, Montreal",NON,0,electricite,-73.564838,45.512411,Building
"3250 Rue Sainte-Catherine E, Montreal",NON,0,electricite,-73.540314,45.539895,Building
"8650 Avenue Querbes , Montreal",1,0,electricite,-73.64441,45.534201,Building
"4020 Avenue du Parc-La Fontaine , Montreal",NON,0,,-73.571158,45.525426,Building
"3500 Avenue emile-Duploye , Montreal",NON,0,,-73.567202,45.528077,Building
"5855 Rue Turenne , Montreal",NON,0,electricite,-73.553935,45.577538,Building
"4101 Rue Sherbrooke E, Montreal",6,0,,-73.557949,45.558346,Building
"1450 Rue Rachel , Montreal",4,0,,-73.570744,45.528487,Building
"4644 Rue Beaubien E, Montreal",NON,0,electricite,-73.57367,45.568266,Building
"5 Avenue Laurier O, Montreal",NON,0,electricite,-73.593267,45.523013,Building
"2151 Avenue du Mont-Royal E, Montreal",NON,0,electricite,-73.571899,45.536024,Building
"5455 Rue de Louisbourg , Montreal",NON,0,electricite,-73.707955,45.528124,Building
"7330 Rue Coffee , Montreal",NON,0,electricite,-73.639161,45.455266,Building
"4355 Rue Fullum , Montreal",NON,0,electricite,-73.567755,45.537156,Building
"2335 Rue Gilford , Montreal",NON,0,electricite,-73.573653,45.539615,Building
"5252 Avenue Decelles , Montreal",NON,0,electricite,-73.619854,45.497252,Building
"4920 Rue Vezina , Montreal",1,0,,-73.643806,45.494501,Building
"4101 Rue Sherbrooke E, Montreal",1,0,,-73.55671,45.55714,Building
"4955 Avenue Trenholme , Montreal",NON,0,electricite,-73.649181,45.457912,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.557546,45.558125,Building
"4455 Boulevard Pie-IX , Montreal",2,0,,-73.557215,45.556067,Building
"4493 Rue Ontario E, Montreal",NON,0,electricite,-73.540319,45.555171,Building
"1111 Rue Peel , Montreal",NON,0,,-73.569114,45.498285,Building
"411 Avenue Letourneux , Montreal",1,0,electricite,-73.531088,45.549874,Building
"4601 Rue Sherbrooke E, Montreal",NON,0,Mazout no. 2,-73.558414,45.56233,Building
"4601 Rue Sherbrooke E, Montreal",1,0,electricite,-73.55527,45.561442,Building
"1875 Avenue Morgan , Montreal",NON,0,electricite,-73.538284,45.55345,Building
"959 Rue de Louvain E, Montreal",NON,0,,-73.649023,45.555111,Building
"4370 Rue Sainte-Catherine E, Montreal",NON,0,electricite,-73.533006,45.551382,Building
"1400 Rue des Carrières , Montreal",NON,0,,-73.590136,45.536761,Building
"1610 Rue des Carrières , Montreal",NON,0,,-73.588272,45.538293,Building
"1351 Rue des Carrières , Montreal",NON,0,,-73.589687,45.536365,Building
"1600 Rue De Drucourt , Montreal",1,0,electricite,-73.595392,45.541077,Building
"1220 Rue des Carrières , Montreal",NON,0,electricite,-73.5919,45.535154,Building
"1350 Rue des Carrières , Montreal",NON,0,electricite,-73.589862,45.535696,Building
"1620 Rue des Carrières , Montreal",NON,0,,-73.587347,45.538208,Building
"9175 Rue Hochelaga , Montreal",NON,0,electricite,-73.517521,45.606966,Building
"5425 Rue de Mentana , Montreal",NON,0,electricite,-73.591099,45.532341,Building
"1500 Rue des Carrières , Montreal",NON,0,,-73.588856,45.537413,Building
"1555 Rue des Carrières , Montreal",NON,0,electricite,-73.589958,45.538373,Building
"6855 Avenue Papineau , Montreal",NON,0,electricite,-73.601945,45.54593,Building
"5353 Avenue Gatineau , Montreal",NON,0,electricite,-73.621964,45.497404,Building
"4160 Chemin de la Côte-des-Neiges , Montreal",NON,0,,-73.601513,45.495201,Building
"100 Avenue Vincent-D'Indy , Outremont",NON,0,,-73.611136,45.509934,Building
"1100 Voie Camillien-Houde , Montreal",NON,0,electricite,-73.589643,45.508579,Building
"3533 Avenue de Kent , Montreal",NON,0,electricite,-73.633057,45.50228,Building
"6262 Chemin Hudson , Montreal",NON,0,,-73.629865,45.505812,Building
"4905 Avenue Saint-Kevin , Montreal",NON,0,electricite,-73.632973,45.489664,Building
"7501 Rue François-Perrault , Montreal",1,0,electricite,-73.601221,45.561718,Building
"4770 Circle Road , Montreal",NON,0,electricite,-73.620037,45.483478,Building
"4900 Avenue Van Horne , Montreal",NON,0,Mazout no. 2,-73.638577,45.492098,Building
"3465 Avenue Benny , Montreal",2,0,electricite,-73.627971,45.465712,Building
"969 Rue de Louvain E, Montreal",NON,0,,-73.648638,45.556264,Building
"9310 Boulevard Gouin O, Montreal",NON,0,,-73.753067,45.510174,Building
"6800 Rue Sherbrooke O, Montreal",3,0,electricite,-73.632293,45.460891,Building
"3150 Boulevard des Trinitaires , Montreal",NON,0,,-73.599914,45.446028,Building
"5260 Avenue Van Horne , Montreal",NON,0,electricite,-73.641554,45.489925,Building
"4760 Avenue Cumberland , Montreal",NON,0,electricite,-73.638536,45.46704,Building
"5485 Chemin de la Côte-Saint-Paul , Montreal",3,0,electricite,-73.596391,45.466932,Building
"2160 Avenue Madison , Montreal",NON,0,,-73.621143,45.463571,Building
"6230 Rue de Terrebonne , Montreal",NON,0,,-73.631265,45.469859,Building
"4877 Avenue Doherty , Montreal",NON,0,electricite,-73.645693,45.460756,Building
"5355 Avenue Clanranald , Montreal",NON,0,electricite,-73.636206,45.483847,Building
"6665 Avenue McLynn , Montreal",NON,0,electricite,-73.647988,45.489875,Building
"3501 Avenue Marcil , Montreal",NON,0,electricite,-73.614788,45.472946,Building
"999 Avenue d' Oxford , Montreal",NON,0,electricite,-73.608032,45.468502,Building
" Avenue de Hampton , Montreal",NON,0,electricite,-73.633963,45.473731,Building
"955 Rue de Louvain E, Montreal",NON,0,,-73.648765,45.555223,Building
"2000 Rue Saint-Antoine E, Montreal",NON,0,electricite,-73.546375,45.522336,Building
"2558 Boulevard de Maisonneuve E, Montreal",NON,0,,-73.546708,45.530762,Building
"3616 Rue Hochelaga , Montreal",NON,0,electricite,-73.550796,45.547281,Building
"3100 Rue Rachel , Montreal",NON,0,,-73.560744,45.543138,Building
"2300 Rue Dezery , Montreal",NON,0,,-73.553332,45.542057,Building
"1855 Avenue emile-Legrand , Montreal",NON,0,electricite,-73.519694,45.58064,Building
"1275 Rue Alexandre-DeSève , Montreal",NON,0,electricite,-73.552491,45.52107,Building
"10550 Rue De Saint-Firmin , Montreal",NON,0,electricite,-73.654884,45.571549,Building
"6405 16e Avenue , Montreal",NON,0,,-73.581116,45.55804,Building
"6041 12e Avenue , Montreal",NON,0,electricite,-73.582314,45.555293,Building
"8100 Boulevard Saint-Michel , Montreal",NON,0,electricite,-73.61015,45.563689,Building
"5375 1re Avenue , Montreal",NON,0,electricite,-73.576129,45.545345,Building
"6490 30e Avenue , Montreal",NON,0,electricite,-73.575455,45.566901,Building
"6633 6e Avenue , Montreal",1,0,electricite,-73.591638,45.553424,Building
"3440 Rue Jarry E, Montreal",3,0,electricite,-73.607042,45.565511,Building
"5220 Boulevard Rosemont , Montreal",NON,0,electricite,-73.561797,45.571365,Building
"6244 35e Avenue , Montreal",NON,0,,-73.570807,45.568864,Building
"2590 Rue Masson , Montreal",NON,0,Mazout no. 2,-73.575826,45.544633,Building
"2560 Rue Masson , Montreal",NON,0,electricite,-73.576778,45.544354,Building
"7833 Avenue des erables , Montreal",1,0,electricite,-73.612507,45.554684,Building
"5555 Boulevard Pie-IX , Montreal",NON,0,,-73.569665,45.560471,Building
"5625 Rue d' Iberville (MTL) , Montreal",NON,0,electricite,-73.58144,45.544687,Building
"6525 41e Avenue , Montreal",NON,0,,-73.570681,45.574206,Building
"6550 Rue Molson , Montreal",NON,0,electricite,-73.592079,45.549692,Building
"1260 Chemin Remembrance , Montreal",NON,0,,-73.591737,45.50084,Building
"1216 Voie Camillien-Houde , Montreal",NON,0,,-73.592173,45.504753,Building
"4040 Avenue du Parc , Montreal",NON,0,,-73.584031,45.511848,Building
"4040 Avenue du Parc , Montreal",NON,0,electricite,-73.583671,45.512475,Building
"1100 Voie Camillien-Houde , Montreal",NON,0,,-73.587896,45.508851,Building
"1260 Chemin Remembrance , Montreal",1,0,electricite,-73.593166,45.501577,Building
"1800 Chemin Remembrance , Montreal",NON,0,electricite,-73.59796,45.500479,Building
"1445 Rue Saint-Mathieu , Montreal",NON,0,electricite,-73.580092,45.494539,Building
"1492 Avenue Cedar , Montreal",NON,0,,-73.5864,45.499455,Building
"4280 Rue De Bullion , Montreal",NON,0,electricite,-73.582873,45.52004,Building
"4480 Avenue du Parc , Montreal",NON,0,electricite,-73.589406,45.516255,Building
"60 Chemin des Moulins , Montreal",NON,0,,-73.541405,45.487939,Building
"1451 Avenue du Docteur-Penfield , Montreal",NON,0,,-73.584138,45.499489,Building
"2330 Rue Sainte-Catherine O, Montreal",NON,0,electricite,-73.583872,45.489243,Building
"1525 Boulevard du Mont-Royal (OUT) , Montreal",NON,0,,-73.609889,45.510622,Building
"1115 Avenue Laurier E, Montreal",NON,0,Gaz naturel,-73.587157,45.531835,Building
"5200 Rue De Brebeuf , Montreal",NON,0,electricite,-73.586394,45.532773,Building
"12120 Rue Grenet , Montreal",NON,0,electricite,-73.717283,45.52991,Building
"700 Boulevard Rosemont , Montreal",NON,0,,-73.597196,45.532092,Building
"7645 20e Avenue , Montreal",1,0,electricite,-73.599048,45.567869,Building
"6777 Rue Saint-Andre , Montreal",NON,0,electricite,-73.607073,45.538655,Building
"1000 Rue Saint-Jacques , Montreal",1,0,,-73.563877,45.496111,Building
"2455 Rue Larivière , Montreal",NON,0,,-73.556247,45.533304,Building
"2255 Rue du Havre , Montreal",NON,0,,-73.555803,45.535242,Building
"9093 16e Avenue , Montreal",NON,0,electricite,-73.625847,45.575046,Building
" Avenue Atwater , Montreal",NON,0,,-73.572312,45.475201,Building
"3150 Boulevard des Trinitaires , Montreal",NON,0,,-73.599999,45.444986,Building
"7060 Avenue Bloomfield , Montreal",NON,0,electricite,-73.623381,45.526953,Building
"1900 Rue Bossuet , Montreal",NON,0,,-73.527688,45.569551,Building
"1212 Rue Drummond , Montreal",NON,0,electricite,-73.572987,45.497848,Building
"6750 Rue de Marseille , Montreal",1,0,electricite,-73.537929,45.582682,Building
"4681 Rue Saint-Ambroise , Montreal",NON,0,,-73.585346,45.47138,Building
"205 Rue Saint-Ferdinand , Montreal",NON,0,electricite,-73.582662,45.47569,Building
"4550 Rue Sainte-emilie , Montreal",NON,0,electricite,-73.584942,45.472769,Building
"3699 Boulevard Cremazie E, Montreal",3,0,electricite,-73.603764,45.566597,Building
"7075 Avenue Casgrain , Montreal",1,0,,-73.615565,45.535484,Building
"8675 Avenue de l' epee (MTL) , Montreal",2,0,electricite,-73.645411,45.534394,Building
"7075 Avenue Casgrain , Montreal",1,0,,-73.615074,45.535957,Building
"7047 Rue Saint-Dominique , Montreal",NON,0,electricite,-73.615764,45.534686,Building
"7070 Avenue Casgrain , Montreal",NON,0,electricite,-73.615659,45.534996,Building
"7405 Avenue Champagneur , Montreal",NON,0,electricite,-73.626327,45.52767,Building
"4985 Avenue West Hill , Montreal",1,0,electricite,-73.638539,45.471402,Building
"8950 10e Avenue , Montreal",NON,0,electricite,-73.625495,45.569809,Building
"955 Rue Marie-Anne E, Montreal",2,0,electricite,-73.577899,45.52623,Building
"810 Rue Chatham , Montreal",NON,0,electricite,-73.574748,45.489267,Building
"4151 Rue 53e , Montreal",NON,0,electricite,-73.625931,45.582599,Building
"757 Rue des Seigneurs , Montreal",NON,0,,-73.57301,45.489871,Building
"7035 2e Avenue , Montreal",NON,0,,-73.597915,45.554947,Building
"7525 Rue François-Perrault , Montreal",NON,0,Gaz naturel,-73.600565,45.562453,Building
"4250 Rue du Parc-Rene-Goupil , Montreal",NON,0,electricite,-73.611074,45.577968,Building
"325 Avenue Duluth O, Montreal",NON,0,electricite,-73.582618,45.514053,Building
"8475 13e Avenue , Montreal",NON,0,electricite,-73.615343,45.568136,Building
"10560 Rue Saint-Hubert , Montreal",1,0,electricite,-73.664089,45.557112,Building
"5300 Rue Saint-Dominique , Montreal",NON,0,electricite,-73.595611,45.525114,Building
11460 Rue Cherrier (MTE),NON,0,,-73.521091,45.636933,Building
"6100 Rue De Pontgrave , Montreal",NON,0,electricite,-73.714703,45.525183,Building
"1990 Rue de Maricourt (MTL) , Montreal",NON,0,electricite,-73.591619,45.458109,Building
"1820 Avenue Clifford , Montreal",NON,0,electricite,-73.590125,45.450332,Building
"5900 Rue Drake , Montreal",NON,0,electricite,-73.581499,45.458883,Building
"6975 Avenue de Chester , Montreal",1,0,electricite,-73.650457,45.465891,Building
"5925 Avenue De Montmagny , Montreal",NON,0,Mazout no. 2,-73.605181,45.456815,Building
"3500 Avenue Laurier , Montreal",NON,0,electricite,-73.568564,45.552325,Building
"6071 Rue Laurendeau , Montreal",NON,0,electricite,-73.588702,45.457835,Building
" Chemin Remembrance , Montreal",NON,0,,-73.596484,45.499296,Building
"227 Rue Riverside , Montreal",NON,0,,-73.550053,45.490571,Building
"1139 Rue Ottawa , Montreal",NON,0,electricite,-73.560157,45.493452,Building
"1690 Rue Richardson , Montreal",NON,0,electricite,-73.560831,45.484467,Building
"120 Rue Legendre O, Montreal",NON,0,electricite,-73.649139,45.53999,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.555989,45.556284,Building
"2450 Rue Workman , Montreal",1,0,electricite,-73.575065,45.483607,Building
"3302 Rue Saint-Ambroise , Montreal",NON,0,,-73.575777,45.478627,Building
"4455 Boulevard Pie-IX , Montreal",NON,0,,-73.558675,45.55668,Building
"9393 Boulevard Gouin O, Montreal",1,0,,-73.756263,45.510221,Building
"1552 Rue Dufresne , Montreal",NON,0,electricite,-73.548873,45.528928,Building
"8505 Avenue de l' epee (MTL) , Montreal",NON,0,electricite,-73.642074,45.533383,Building
"6877 Boulevard Maurice-Duplessis , Montreal",NON,0,,-73.610011,45.619906,Building
"390 Rue de Port-Royal E, Montreal",NON,0,electricite,-73.654963,45.548951,Building
"8000 Boulevard Gouin E, Montreal",NON,0,electricite,-73.598872,45.642371,Building
"9300 Rue Saint-Denis , Montreal",1,0,electricite,-73.649274,45.547628,Building
"285 Rue Faillon O, Montreal",NON,0,,-73.625912,45.533223,Building
"7075 Rue Saint-Hubert , Montreal",NON,0,electricite,-73.611894,45.540383,Building
"795 Rue Jarry E, Montreal",NON,0,electricite,-73.626744,45.546364,Building
"350 Rue Sauve E, Montreal",NON,0,electricite,-73.656735,45.549588,Building
"7205 Rue Chambord , Montreal",1,0,electricite,-73.610386,45.545201,Building
"205 Rue Faillon O, Montreal",NON,0,electricite,-73.626696,45.534355,Building
"2525 Rue Theodore , Montreal",NON,0,electricite,-73.543997,45.560535,Building
"2325 Boulevard de Maisonneuve E, Montreal",NON,0,electricite,-73.5495,45.52826,Building
"8888 Avenue De Chateaubriand , Montreal",NON,0,electricite,-73.638396,45.548661,Building
"9900 Avenue Hamel , Montreal",NON,0,electricite,-73.651774,45.560544,Building
"4422 Avenue de l' Esplanade , Montreal",1,0,electricite,-73.586942,45.517687,Building
"7390 Rue de la Roche (MTL) , Montreal",NON,0,electricite,-73.614675,45.544527,Building
"1650 Avenue Valois , Montreal",NON,0,,-73.540989,45.545902,Building
"3161 Rue Joseph , Montreal",1,0,,-73.572942,45.473133,Building
"4170 Rue De Salaberry , Montreal",NON,0,electricite,-73.703804,45.534478,Building
"2075 Rue Plessis , Montreal",NON,0,electricite,-73.561823,45.524343,Building
"8615 Rue Hochelaga E, Montreal",NON,0,electricite,-73.520736,45.600469,Building
"12145 Boulevard de la Rivière-des-Prairies , Montreal",NON,0,electricite,-73.562879,45.652702,Building
"8639 Avenue Pierre-De Coubertin , Montreal",NON,0,electricite,-73.522623,45.601434,Building
"2915 Rue Monsabre , Montreal",NON,0,electricite,-73.54335,45.57256,Building
"6700 Rue Notre-Dame E, Montreal",NON,0,electricite,-73.516018,45.575222,Building
"955 Rue de Louvain E, Montreal",NON,0,electricite,-73.649577,45.554432,Building
"1196 Voie Camillien-Houde , Montreal",2,0,electricite,-73.587469,45.503897,Building
"2150 Rue Dickson , Montreal",NON,0,,-73.533372,45.566262,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.532535,45.566106,Building
"7944 Rue Hochelaga , Montreal",NON,0,electricite,-73.524016,45.593413,Building
"6405 16e Avenue , Montreal",NON,0,,-73.579558,45.558146,Building
"12141 Rue Pasteur , Montreal",NON,0,electricite,-73.69978,45.541808,Building
"7050 Boulevard De La Verendrye , Montreal",NON,0,,-73.601537,45.438454,Building
"3400 Boulevard des Trinitaires , Montreal",2,0,,-73.608974,45.442124,Building
"6345 Rue Saint-Jacques , Montreal",NON,0,,-73.620666,45.46288,Building
"8000 Rue De Normanville , Montreal",2,0,electricite,-73.621491,45.548321,Building
"6891 Boulevard Gouin O, Montreal",NON,0,,-73.732211,45.528636,Building
"1890 Avenue Jeanne-d'Arc , Montreal",NON,0,,-73.541272,45.549148,Building
" Rue Pare , Montreal",NON,0,electricite,-73.65422,45.498366,Building
"1855 Rue de Ville-Marie , Montreal",NON,0,electricite,-73.533493,45.559712,Building
"8485 Avenue Pierre-De Coubertin , Montreal",NON,0,electricite,-73.52377,45.59978,Building
"6885 1re Avenue , Montreal",NON,0,,-73.596275,45.553304,Building
"4010 Rue Saint-Donat , Montreal",NON,0,electricite,-73.53387,45.601217,Building
"6405 16e Avenue , Montreal",NON,0,,-73.579297,45.55922,Building
"1000 Rue Lambert-Closse , Montreal",NON,0,,-73.581354,45.487162,Building
"3950 Boulevard Saint-Laurent , Montreal",1,0,electricite,-73.578799,45.516465,Building
"2330 Rue Rachel E, Montreal",NON,0,electricite,-73.56439,45.535256,Building
" Avenue De Montmagny , Montreal",NON,0,electricite,-73.604759,45.457432,Building
"9200 Rue Notre-Dame E, Montreal",NON,0,electricite,-73.511799,45.605697,Building
"6265 Avenue Biermans , Montreal",NON,0,,-73.637397,45.471687,Building
"4355 Rue Cartier , Montreal",NON,0,electricite,-73.571687,45.533323,Building
"8780 Avenue Dubuisson , Montreal",1,0,electricite,-73.51642,45.601835,Building
"3175 Rue de Rouen , Montreal",NON,0,electricite,-73.551457,45.541707,Building
"11301 Boulevard de l' Acadie , Montreal",1,0,electricite,-73.685117,45.536676,Building
"6550 43e Avenue , Montreal",NON,0,electricite,-73.570483,45.575063,Building
"6655 Avenue De Gaspe , Montreal",NON,0,electricite,-73.609306,45.533202,Building
"3099 Rue Saint-Joseph , Lachine",NON,0,,-73.692295,45.432881,Building
" 27e Avenue , Lachine",NON,0,,-73.688206,45.435544,Building
"999 Boulevard Henri-Bourassa O, Montreal",NON,0,electricite,-73.679272,45.541184,Building
"7565 Boulevard Gouin E, Montreal",NON,0,,-73.607044,45.637023,Building
"10195 Boulevard Gouin E, Montreal",NON,0,,-73.560463,45.664331,Building
"15839 Rue Sherbrooke E, Montreal",NON,0,,-73.497864,45.694422,Building
"5444 Rue Boyer , Montreal",NON,0,,-73.591755,45.532724,Building
"6100 Avenue Pierre-De Coubertin , Montreal",1,0,,-73.537031,45.575638,Building
"10600 Rue Saint-Hubert , Montreal",NON,0,,-73.666359,45.556702,Building
"4400 Rue Notre-Dame E, Montreal",NON,0,,-73.531095,45.551126,Building
"2200 Rue Dickson , Montreal",NON,0,,-73.533717,45.567405,Building
"3300 Avenue Newman , Montreal",NON,0,,-73.605896,45.45626,Building
"3453 Avenue de Kent , Montreal",NON,0,,-73.631996,45.503029,Building
"2315 Rue Nicolet , Montreal",NON,0,,-73.548743,45.548088,Building
"470 Rue Fortune , Montreal",NON,0,,-73.552951,45.478296,Building
"2980 Rue Viau , Montreal",NON,0,,-73.548657,45.563239,Building
"3500 Avenue emile-Duploye , Montreal",NON,0,,-73.566755,45.526988,Building
"4900 Avenue de Hampton , Montreal",NON,0,,-73.635081,45.474497,Building
"5001 Rue Saint-Patrick , Montreal",NON,0,,-73.586978,45.467859,Building
"7850 Boulevard Saint-Laurent , Montreal",NON,0,electricite,-73.627509,45.537292,Building
"3630 Rue Legendre E, Montreal",NON,0,,-73.624357,45.57508,Building
"5630 Rue Chauveau , Montreal",NON,0,,-73.546155,45.570855,Building
"9175 Boulevard Perras , Montreal",1,0,electricite,-73.577863,45.651638,Building
"221 Chemin du Tour-de-l'Isle , Montreal",NON,0,,-73.533556,45.517059,Building
"41 Chemin du Tour-de-l'Isle , Montreal",1,0,,-73.533875,45.518449,Building
"9260 Rue Saint-Denis , Montreal",NON,0,,-73.648592,45.547422,Building
"2000 Chemin Remembrance , Montreal",NON,0,,-73.599372,45.498333,Building
" Rue La Galissonnière , Montreal",NON,0,,-73.549741,45.661412,Building
" 89e Avenue , Montreal",NON,0,,-73.539472,45.672785,Building
"5515 Rue Lacordaire , Montreal",NON,0,electricite,-73.555389,45.577469,Building
"11400 Rue Leopold-Christin , Montreal",NON,0,,-73.562583,45.641367,Building
" 85e Avenue , Montreal",NON,0,,-73.487575,45.691859,Building
" Avenue Yves-Theriault , Montreal",NON,0,,-73.504485,45.679505,Building
" Rue Notre-Dame E, Montreal",NON,0,,-73.493658,45.673193,Building
" Place Saint-Georges , Montreal",NON,0,,-73.492641,45.654273,Building
"6200 Avenue de Darlington , Montreal",NON,0,,-73.627051,45.507835,Building
"3220 Avenue Appleton , Montreal",1,0,electricite,-73.631633,45.505197,Building
"2139 Avenue Haig , Montreal",NON,0,,-73.527812,45.581751,Building
"2040 Rue Alexandre-DeSève , Montreal",2,0,electricite,-73.561349,45.524486,Building
" Rue Jean-Leduc , Montreal",NON,0,,-73.507276,45.654593,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.616299,45.630494,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.597229,45.644027,Building
"2201 Rue de Cadillac (MTL) , Montreal",NON,0,,-73.531176,45.57186,Building
"5155 Avenue De Gaspe , Montreal",NON,0,,-73.592069,45.525547,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.583541,45.653148,Building
"5670 Rue Chauveau , Montreal",1,0,electricite,-73.545906,45.57176,Building
"3030 Rue Villeray , Montreal",NON,0,,-73.603623,45.559758,Building
" Avenue Jean-Yves-Bigras , Montreal",NON,0,,-73.568236,45.649478,Building
"2160 Avenue Madison , Montreal",NON,0,,-73.621243,45.464022,Building
"4055 Rue Saint-Jacques , Montreal",NON,0,electricite,-73.585955,45.477906,Building
" Rue de Clichy , Montreal",NON,0,,-73.571833,45.660507,Building
" Rue La Galissonnière , Montreal",NON,0,,-73.551063,45.663169,Building
"973 Rue de Louvain E, Montreal",1,0,,-73.649593,45.555821,Building
" Rue 4e , Montreal",NON,0,,-73.565118,45.655875,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.587372,45.650972,Building
" Boulevard Rodolphe-Forget , Montreal",NON,0,,-73.57569,45.646827,Building
"5380 Rue Eadie , Montreal",NON,0,,-73.589488,45.464332,Building
"1696 Rue Montcalm , Montreal",1,0,electricite,-73.559733,45.519607,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.592962,45.647416,Building
"850 Avenue emile-Journault , Montreal",1,0,Gaz naturel,-73.63743,45.551185,Building
"5633 Rue Saint-Dominique , Montreal",1,0,electricite,-73.599358,45.527454,Building
"4988 Rue Vezina , Montreal",1,0,electricite,-73.644555,45.494741,Building
"6985 Avenue de Chester , Montreal",NON,0,,-73.650317,45.465508,Building
"8200 Rue Rousselot , Montreal",1,0,,-73.623707,45.551024,Building
" Rue Joseph-De Montenon , Montreal",NON,0,,-73.598034,45.634296,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.532416,45.565598,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.532617,45.565699,Building
"2060 Rue Dickson , Montreal",NON,0,,-73.532916,45.565764,Building
"4000 Avenue Calixa-Lavallee , Montreal",NON,0,,-73.570199,45.526289,Building
"7959 16e Avenue , Montreal",NON,0,electricite,-73.604462,45.566804,Building
"1434 Rue Saint-Denis , Montreal",NON,0,electricite,-73.561562,45.514097,Building
" Place Jacques-Cartier , Montreal",NON,0,,-73.553529,45.50806,Building
"1529 Avenue Cedar , Montreal",NON,0,,-73.589418,45.500826,Building
"4170 Chemin de la Côte-des-Neiges , Montreal",NON,0,,-73.601607,45.49489,Building
"4170 Chemin de la Côte-des-Neiges , Montreal",NON,0,,-73.60167,45.494587,Building
"4180 Chemin de la Côte-des-Neiges , Montreal",NON,0,,-73.602236,45.494475,Building
"880 Rue Brennan , Montreal",NON,0,electricite,-73.55337,45.493985,Building
"987 Rue de la Commune O, Montreal",NON,0,,-73.55394,45.494728,Building
"2160 Avenue Madison , Montreal",NON,0,,-73.622512,45.46332,Building
"390 Rue de Port-Royal E, Montreal",NON,0,,-73.655551,45.548132,Building
"8675 Avenue de l' epee (MTL) , Montreal",NON,0,,-73.645224,45.534599,Building
"4455 Boulevard Pie-IX , Montreal",NON,0,,-73.559249,45.557462,Building
"5380 Rue Eadie , Montreal",NON,0,,-73.587941,45.464799,Building
"7944 Rue Hochelaga , Montreal",NON,0,,-73.523042,45.593665,Building
"1310 Rue des Carrières , Montreal",NON,0,,-73.591088,45.536121,Building
"4455 Boulevard Pie-IX , Montreal",NON,0,,-73.557348,45.555896,Building
" Rue des Carrières , Montreal",NON,0,,-73.589966,45.53609,Building
"1350 Rue des Carrières , Montreal",NON,0,,-73.588204,45.537077,Building
"969 Rue de Louvain E, Montreal",NON,0,,-73.648874,45.555751,Building
"999 Rue de Louvain E, Montreal",NON,0,,-73.647999,45.556925,Building
